id,uuid,Brand,Name,Description,ColorWay,Country of Manufacture,gender,Retail Price,Release date,Release Time,Below Retail,image small,Tags,Name,Shoe,Short Description,Ticker Symbol,Style Id
38fcea43-410f-4761-837e-7d36d89d58ce,38fcea43-410f-4761-837e-7d36d89d58ce,Jordan,Jordan 12 Retro Black University Gold,"Jordan Brand adds a fresh spin to a classic silhouette with the Jordan 12 Retro University Gold, now available on StockX. Although this colorway has never released to the public, it draws a close resemblance to the Jordan 12 Gary Payton PE that The Glove wore during his 2003-2004 season with the Los Angeles Lakers.
<br>
<br>
The Jordan 12 University Gold features a black tumbled leather upper with University Gold overlays and accents. Jordan “Two Three” branding on the tongue and a yellow sole complete the design. These sneakers released in July of 2020 and retailed for $190 USD.",Black/University Gold,CN,men,190,2020-07-24,1595548800,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-12-Retro-Black-University-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-12-Retro-Black-University-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-12-Retro-Black-University-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'twelve', 'style_id|130690-070', 'release_date|2020-07-24', 'retail_price|190']",Black University Gold,Jordan 12 Retro,Air-Jordan-12-Retro-Black-University-Gold,AJ12-BUG,130690-070
2ed1d9de-22c4-4801-b078-9d9a0217f030,2ed1d9de-22c4-4801-b078-9d9a0217f030,adidas,adidas Yeezy 700 V3 Arzareth,"Please Note: Extra laces required. The Yeezy 700 V3 Arzareth welcomed a new wave of color for the ever-growing Yeezy line. Previous releases of the 700 V3 have stayed in neutral territory, making the Arzareth a stand out with its striking colorway.
<br>
<br>
The Yeezy 700 V3 Arzareth features a blue and grey Primeknit upper that is complemented by a  traditional translucent glow-in-the-dark cage overlay. From there, an EVA foam midsole, grey toe cap, and black lining complete the design.
<br>
<br>
The Yeezy 700 V3 Arzareth released in August of 2020 and retailed for $200.",Azareth/Azareth/Azareth,CN,men,200,2020-08-29,1598659200,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-700-V3-Arzareth-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599674275', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-700-V3-Arzareth-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599674275', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-700-V3-Arzareth-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599674275', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '700', 'v3', 'style_id|g54850', 'release_date|2020-08-29', 'retail_price|200']",Arzareth,adidas Yeezy 700 V3,adidas-Yeezy-700-V3-Arzareth,YZB700V3-AZRT,G54850
e1934a65-2ba4-4ca3-a876-8884e232bba1,e1934a65-2ba4-4ca3-a876-8884e232bba1,Nike,Nike Dunk High Michigan (2020),"Nike brought back an 80s basketball classic with the Nike Dunk High Michigan. The Maize and blue colorway was one of the seven original Dunk High colorways that debuted in 1985 as part of Nike’s College Colors Program, a campaign that brought school-spirited colorways to footwear in college basketball. 
<br>
<br>
The Nike Dunk High Michigan stays true to its original form. As a reference to the University of Michigan Wolverines, Maize and navy blue leather make up the upper. A white midsole, navy outsole, and Nike branding on the tongue sum up this design in a traditional fashion.
<br>
<br>
The Nike Dunk High Michigan released in September of 2020 and retailed for $120.",Varsity Maize/Midnight Navy-Midnight Navy,CN,men,120,2020-09-23,1600819200,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Dunk-High-Michigan-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600885279', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Dunk-High-Michigan-2020-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600885279', 'thumbUrl': 'https://stockx.imgix.net/Nike-Dunk-High-Michigan-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600885279', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike basketball', 'dunk high', 'retail_price|120', 'style_id|cz8149-700', 'release_date|2020-09-23']",Michigan (2020),Nike Dunk High,Nike-Dunk-High-Michigan-2020,NK-NIDHMVM,CZ8149-700
e54825db-c868-444d-a810-325a6165155d,e54825db-c868-444d-a810-325a6165155d,Jordan,Jordan 11 Retro Low Concord Bred,"Jordan Brand combined elements of two of their greatest Jordan 11 colorways to create the Jordan 11 Retro Low Concord Bred, now available on StockX. This hybrid design takes the upper of a traditional Jordan 11 Low Concord and pairs it with the red outsole of the Jordan 11 Bred.
<br>
<br>
The Jordan 11 Low Concord Bred consists of a white upper with black patent leather overlays and black detailing. A white midsole, red translucent outsole, and Jordan branding on the tongue complete the design. These Jordan 11 Lows released in June of 2020 and retailed for $185 USD.",White/Gym Red-Black-True Red,CN,men,185,2020-06-27,1593216000,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-11-Retro-Low-Concord-Bred-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594244015', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-11-Retro-Low-Concord-Bred-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594244015', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-11-Retro-Low-Concord-Bred-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594244015', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'eleven', 'low', 'style_id|av2187-160', 'release_date|2020-06-27', 'retail_price|185']",Concord Bred,Jordan 11 Retro Low,Air-Jordan-11-Retro-Low-Concord-Bred,AJ11L-CBRD,AV2187-160
f33dca85-0dd3-46a9-aec9-352f54fbbac1,f33dca85-0dd3-46a9-aec9-352f54fbbac1,adidas,adidas Yeezy Boost 350 V2 Cinder,"Yeezy adds another colorway of its most popular design with the adidas Yeezy 350 Cinder, now available on StockX. This 350 V2 stays true to Yeezy’s signature palette, sporting dark earth tones that provide a natural feeling.
<br>
<br>
This Yeezy 350 V2 is composed of a cinder Primeknit upper with a tonal side stripe. A cinder Boost cushioned midsole sole and gold outsole completes the design. These sneakers released in March of 2020 and retailed for $220.",Cinder/Cinder/Cinder,CN,men,220,2020-03-21,1584748800,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Cinder-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594236988', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Cinder-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594236988', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Cinder-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594236988', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '350', 'v2', 'style_id|fy2903', 'release_date|2020-03-21', 'retail_price|220']",Cinder,adidas Yeezy Boost 350 V2,adidas-Yeezy-Boost-350-V2-Cinder,YB350V2-CND,FY2903
4e3aee6e-14f7-429c-8476-26626e055591,4e3aee6e-14f7-429c-8476-26626e055591,Jordan,Jordan 1 Retro High CO Japan Neutral Grey (2020),"For the first time since 2001, Jordan Brand has brought back the Jordan 1 Retro High CO Japan Neutral Grey, now available on StockX. The Jordan 1 CO.JP originally released as a Japanese exclusive in very limited quantities. Only 2,001 pairs were released in the Neutral Grey colorway while other colorways were produced as an edition of 3,000. After 20 years, the CO.JP was reborn and finally released globally.
<br>
<br>
The Jordan 1 CO Japan Neutral Grey features a grey suede and silver leather upper with a jeweled “Wings” stamp just like the 2001 version. The main difference between the 2020 iteration and its predecessor is in the tongue, where the updated pair features “Nike Air” embroidered on the tongue instead of the 2001s’ Jumpman tag. These sneakers released in August of 2020 and retailed for $170.",Neutral Grey/Metallic Silver-White,CN,men,170,2020-08-07,1596758400,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-CO-Japan-Neutral-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-CO-Japan-Neutral-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-CO-Japan-Neutral-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597154086', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|dc1788-029', 'release_date|2020-08-07', 'retail_price|170']",CO Japan Neutral Grey (2020),Jordan 1 Retro High,Air-Jordan-1-Retro-High-CO-Japan-Neutral-Grey,JB-JO1RHCJNM,DC1788-029
ccde9173-05fd-4fa5-b40d-aec51830b425,ccde9173-05fd-4fa5-b40d-aec51830b425,Jordan,Jordan 5 Retro Alternate Bel-Air,"Jumpman paid tribute to Will Smith’s electrifying 90s outfits in The Fresh Prince of Bel-Air with the Jordan 5 Alternate Bel-Air, now available on StockX. Drawing inspiration from the 2013 Jordan 5 Bel-Air, the Alternate Bel-Air arrives with a brighter take on Smith’s favorite Jordans.
<br>
<br>
Also known as the Jordan 5 Poison Green, the Alternate Bel-Air consists of the same 90s style colors and patterns as its predecessor, only this time the grey upper is replaced with white leather. A multi-color midsole, icy translucent outsole, and mismatched green and pink Jumpman logos on the tongues complete this retro-style masterpiece. These sneakers released in August of 2020 and retailed for $200.
",White/Court Purple-Racer Pink-Ghost Green,CN,men,200,2020-08-15,1597449600,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-5-Retro-Alternate-Bel-Air-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597937448', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-5-Retro-Alternate-Bel-Air-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597937448', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-5-Retro-Alternate-Bel-Air-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1597937448', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'five', 'style_id|db3335-100', 'release_date|2020-08-15', 'retail_price|200']",Alternate Bel-Air,Jordan 5 Retro,Air-Jordan-5-Retro-Alternate-Bel-Air,AJ5-ABA,DB3335-100
ee5c25ca-ac30-4de1-9d3f-65168b103361,ee5c25ca-ac30-4de1-9d3f-65168b103361,Jordan,Jordan 5 Retro SE Oregon,"Long before the most prominent athletes in the world donned the Swoosh, Nike’s focus was giving University of Oregon athletes a competitive advantage with revolutionary products. Jordan Brand paid homage to the Ducks with the release of the Jordan 5 Oregon, now available on StockX.
<br>
<br>
The Jordan 5 Retro SE Oregon colorway draws inspiration from a Jordan 5 PE that was gifted to Oregon student-athletes in 2014. The sneaker’s upper is smothered in Apple Green Durabuck with hits of yellow and black. Unlike the PE version, Oregon branding is replaced with traditional Jumpman on the tongue and a Team Jordan tag heel, similar to last year’s Jordan 5 Michigan release. A black midsole and icy translucent outsole completes this collegiate masterpiece.
<br>
<br>
The Jordan 5 SE Oregon released in September of 2020 and retailed for $225.",Apple Green/Black-Yellow Strike-Black,CN,men,225,2020-09-12,1599868800,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-5-Retro-SE-Oregon-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600360516', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-5-Retro-SE-Oregon-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600360516', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-5-Retro-SE-Oregon-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1600360516', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'five', 'retail_price|225', 'style_id|ck6631-307', 'release_date|2020-09-12']",SE Oregon,Jordan 5 Retro,Air-Jordan-5-Retro-SE-Oregon,AJ5-SEOR,CK6631-307
60daaf70-b945-40c2-a13f-f4cd71af16eb,60daaf70-b945-40c2-a13f-f4cd71af16eb,Jordan,Jordan 4 Retro Metallic Purple,"Jordan Brand pays homage to one of its first colorway themes with the Jordan 4 Retro Metallic Purple, now available on StockX. In 1985, the Air Jordan 1 was the first in its lineage to receive the “Metallic” treatment. Four metallic colorways originally released - including red, orange, purple, and green. This release draws inspiration from the color blocking of the Jordan 1 Metallic Purple.
<br>
<br>
This Jordan 4 features a white leather upper with white netted underlays and Metallic Purple detailing on the upper eyelets. A Metallic Purple Jumpman logo on the heel, white sole, and Metallic Purple Air bubble complete the design. These sneakers released in May of 2020 and retailed for $190 USD.",White/Metallic Silver-Court Purple,CN,men,190,2020-05-20,1589932800,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-White-Court-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594243904', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-White-Court-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594243904', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-4-Retro-White-Court-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594243904', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'four', 'style_id|ct8527-115', 'release_date|2020-05-20', 'retail_price|190']",Metallic Purple,Jordan 4 Retro,Air-Jordan-4-Retro-White-Court-Purple,AJ4-WCP,CT8527-115
32c8529c-2b39-44e3-8b6d-7b99ec546380,32c8529c-2b39-44e3-8b6d-7b99ec546380,Jordan,Jordan 1 Retro High Court Purple White,"Jordan Brand added a new colorway to the silhouette that started it all with the Jordan 1 Retro High Court Purple White, now available on StockX. This release follows similar design elements as the Chicago 1, only this time replacing red with Court Purple.
<br>
<br>
This Jordan 1 consists of a white leather upper with Court Purple overlays and black detailing. A black Swoosh and Wings logo, white midsole, and Court Purple outsole completes the design. These sneakers released in April of 2020 and retailed for $170.",Court Purple/White-Black,CN,men,170,2020-04-11,1586563200,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594243790', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-White-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594243790', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1594243790', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|555088-500', 'release_date|2020-04-11', 'retail_price|170']",Court Purple White,Jordan 1 Retro High,Air-Jordan-1-Retro-High-Court-Purple-White,AJ1H-CP,555088-500
d1af4321-dea3-4217-9532-aa76aa655416,d1af4321-dea3-4217-9532-aa76aa655416,Nike,Nike Dunk High Spartan Green,"The Dunk High makes its retro return in 2020 with the release of the Nike Dunk High Spartan Green. Ever since Virgil Abloh put his touch on the Dunk Low back in 2019, the traditional basketball silhouette has gained a lot of traction in the new decade for its retro look. After a plethora of Dunk Low releases, it’s the Nike Dunk High’s turn to touch down on the sneaker scene.
<br>
<br>
The Nike Dunk High Spartan Green, also known as the Nike Dunk High Pro Green, brings back the familiar shape of the beloved sneaker design. The Dunk High’s upper features full-grain white and Spartan Green leather on the Swoosh and vamps. Perforations found in the toe give bring complete breathability to the feet. Original “Wings” can be found towards the ankle of the sneaker, giving the wearer the ability to style the sneaker as they see fit. 
<br>
<br>
The Nike Dunk High Spartan Green released in September of 2020 for $120.",White/Spartan Green-Spartan Green,CN,men,110,2020-09-18,1600387200,False,"{'imageUrl': 'https://stockx.imgix.net/Nike-Dunk-High-Pro-Green.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599859798', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Dunk-High-Pro-Green.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599859798', 'thumbUrl': 'https://stockx.imgix.net/Nike-Dunk-High-Pro-Green.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1599859798', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike basketball', 'dunk high', 'style_id|cz8149-100', 'release_date|2020-09-18', 'retail_price|110']",Spartan Green,Nike Dunk High,Nike-Dunk-High-Spartan-Green,NK-NIDHPGWP,CZ8149-100
a1a900e1-74f7-4039-848b-8e8eed7dbead,a1a900e1-74f7-4039-848b-8e8eed7dbead,Jordan,Jordan 1 Retro High Pine Green Black,"Jordan Brand added new colors to a classic silhouette with the Jordan 1 Retro High Pine Green Black, now available on StockX. This colorway draws inspiration from the Jordan 1 Retro High Pine Green from 2019, only this time the entire upper features black and pine green hues.
<br>
<br>
This Jordan 1 High is comprised of a black tumbled leather upper with green leather overlays. A Gym Red embroidered tongue tag, sail midsole, and pine green outsole completes this design. These sneakers released in February of 2020 and retailed for $170. 
<br>
<br>
If you are looking for the Jordan 1 Retro High Pine Green 2018 click <a href=""https://stockx.com/air-jordan-1-retro-high-pine-green"">HERE</a>.",Black/Pine Green-White-Gym Red,CN,men,170,2020-02-29,1582934400,False,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Pine-Green-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581447019', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Pine-Green-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581447019', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-1-Retro-High-Pine-Green-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1581447019', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'one', 'style_id|555088-030', 'release_date|2020-02-29', 'retail_price|170']",Pine Green Black,Jordan 1 Retro High,Air-Jordan-1-Retro-High-Pine-Green-Black,AJ1H-PNGRN,555088-030
9c076e7d-0183-441b-90c9-e8442a41ca79,9c076e7d-0183-441b-90c9-e8442a41ca79,Jordan,Jordan 3 Retro SE Unite Fire Red,"Jordan Brand turns up the heat on a classic silhouette with the Air Jordan 3 SE Unite Fire Red, now available on StockX. We’ve seen Fire Red Jordan 3s before, but this is a decidedly different take, making them reminiscent of the DJ Khaled “Grateful” pairs or Doernbechers than the original Fire Red 3s.
<br>
<br>
This Jordan 3 is composed of a fire red tumbled leather upper with signature Elephant print overlays and a black rubber heel tab displaying “Nike Air” branding. Grey leather on the perforated eyelets, ankle collar, and smooth leather tongue with a red Jumpman logo completes the design. These sneakers released in February of 2020 and retailed for $200.",Fire Red/Fire Red-Cement Grey-Black,CN,men,200,2020-02-15,1581724800,True,"{'imageUrl': 'https://stockx.imgix.net/Air-Jordan-3-Retro-SE-Fire-Red-Product-Back.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579888884', 'smallImageUrl': 'https://stockx.imgix.net/Air-Jordan-3-Retro-SE-Fire-Red-Product-Back.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579888884', 'thumbUrl': 'https://stockx.imgix.net/Air-Jordan-3-Retro-SE-Fire-Red-Product-Back.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1579888884', 'gallery': [], 'hidden': False}","['sneakers', 'jordan', 'air jordan', 'three', 'style_id|ck5692-600', 'release_date|2020-02-15', 'retail_price|200']",SE Unite Fire Red,Jordan 3 Retro,Air-Jordan-3-Retro-SE-Fire-Red,AJ3SE-FR,CK5692-600
aea345d4-ab23-4d2b-909b-f2fad68cc92a,aea345d4-ab23-4d2b-909b-f2fad68cc92a,Nike,Nike Blazer Mid 77 Vintage White Black,"<b>PLEASE NOTE: Due to a european restock on this model, tongue style may vary.<b> Drown the sneaker community in some vintage vibes and buy the Nike Blazer Mid 77 Vintage White Black. This Blazer Mid comes with a white upper plus grey accents, black Nike “Swoosh”, sail midsole, and a sail sole. These sneakers released in March 2019 and retailed for $100. Add this fire Blazer  Mid to your sneaker rotation from StockX asap. ",Black/Sail-White,IN,men,100,2019-03-25,1553472000,True,"{'imageUrl': 'https://stockx.imgix.net/Nike-Blazer-Mid-77-Vintage-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555968287', 'smallImageUrl': 'https://stockx.imgix.net/Nike-Blazer-Mid-77-Vintage-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555968287', 'thumbUrl': 'https://stockx.imgix.net/Nike-Blazer-Mid-77-Vintage-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555968287', 'gallery': [], 'hidden': False}","['sneakers', 'nike', 'nike basketball', 'other', 'style_id|bq6806-100', 'release_date|2019-03-25', 'retail_price|100']",White Black,Nike Blazer Mid 77 Vintage,Nike-Blazer-Mid-77-Vintage-White-Black,BLZM77V-WB,BQ6806-100
4a33ef38-2497-4229-8b28-c2fea95cc17c,4a33ef38-2497-4229-8b28-c2fea95cc17c,adidas,adidas Yeezy Boost 350 V2 Yecheil (Non-Reflective),"Yeezy adds a flare to one of its most well-known designs with the adidas Yeezy 350 Yecheil Non-Reflective, now available on StockX. This 350 V2 strays away from the usual earth tones with a colorful palette, making it stand out from previous releases. This model was released in both reflective and non-reflective variations.
<br>
<br>
This Yeezy 350 V2 is composed of a black upper with white, red, yellow, and blue accents. A black Boost cushioned sole and black side stripe completes the design. These sneakers released in December of 2019 and retailed for $220.",Yecheil/Yecheil/Yecheil,CN,men,220,2019-12-20,1576800000,False,"{'imageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Yecheil-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574449122', 'smallImageUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Yecheil-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574449122', 'thumbUrl': 'https://stockx.imgix.net/adidas-Yeezy-Boost-350-V2-Yecheil-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1574449122', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '350', 'v2', 'release_date|2019-12-20', 'retail_price|220', 'style_id|fw5190']",Yecheil (Non-Reflective),adidas Yeezy Boost 350 V2,adidas-Yeezy-Boost-350-V2-Yecheil,YZB350V2-YCHL,FW5190
e90e1888-61f0-4681-8379-a4706e491235,e90e1888-61f0-4681-8379-a4706e491235,adidas,adidas Yeezy Boost 350 V2 Zebra,"<b>PLEASE NOTE: The color of sole may vary depending on restock release.<b><br><br> Adidas is back with their latest Yeezy Boost 350 V2. Fresh off the heels of NBA All-Star Weekend, these Yeezy's are nicknamed the ""Zebras,"" and come in a classic white, black and red color scheme. Sporting a white-based Primeknit upper with black accents giving off a Zebra stripe vibe, “SPLY-350” displayed across the sides in red finished off by a translucent BOOST cushioned sole. To date they are the most limited adidas Yeezy release and have instantly become one of the most popular colorways. Their release date is set for February 25th, 2017. Retail is set at $220 and they will only be available in men’s sizing, no love for infants from Yeezus this time around. On June 24th, adidas will re-release the coveted “Zebras,” giving fans worldwide one more shot at obtaining one of 2017s most popular kicks. If you got lucky with the first release, already have a pair on lock from the re-release or don’t want to risk taking the “L,” check out the marketplace where you can buy and sell the “Zebra” adidas Yeezy 350 Boost V2 online now. Rock, stock or flip, the choice is yours and yours alone.",,CN,men,220,2017-02-25,1487980800,False,"{'imageUrl': 'https://stockx.imgix.net/Adidas-Yeezy-Boost-350-V2-Zebra-Product-1.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1578503931', 'smallImageUrl': 'https://stockx.imgix.net/Adidas-Yeezy-Boost-350-V2-Zebra-Product-1.jpg?fit=fill&bg=FFFFFF&w=300&h=214&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1578503931', 'thumbUrl': 'https://stockx.imgix.net/Adidas-Yeezy-Boost-350-V2-Zebra-Product-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1578503931', 'gallery': [], 'hidden': False}","['sneakers', 'adidas', 'adidas', 'yeezy', '350', 'v2', 'release_date|2017-02-25', 'restock_date|2018-11-09', 'retail_price|220', 'gender|men', 'style_id|cp9654']",Zebra,adidas Yeezy Boost 350 V2,adidas-Yeezy-Boost-350-V2-Zebra,YZY350V2-ZEBRA,CP9654
